search URL:,https://patents.google.com/?q=fitness&q=wearables&country=US&after=priority:20110101&language=ENGLISH&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US20150185967A1,"Device, method, and graphical user interface for providing health coaching and fitness training services ","Skimble, Inc.","Maria CK LY, Gabriel J. Vanrenen",2013-12-31,2014-12-10,2015-07-02,,https://patents.google.com/patent/US20150185967A1/en
US20150164351A1,Calculating pulse transit time from chest vibrations ,"Quanttus, Inc.","David Da He, Richard Robehr Bijjani",2013-10-23,2015-02-24,2015-06-18,,https://patents.google.com/patent/US20150164351A1/en
US20170018167A1,Systems and methods of dynamically varying a pre-alarm time of a security system ,Google Inc.,"Sourav Raj Dey, Mark Rajan Malhotra, Yash Modi",2015-07-16,2015-07-16,2017-01-19,,https://patents.google.com/patent/US20170018167A1/en
US20140276546A1,Device for Selectively Reducing Absorption of Unhealthy Food ,Robert A. Connor,Robert A. Connor,2013-03-12,2013-03-12,2014-09-18,,https://patents.google.com/patent/US20140276546A1/en
US20150217163A1,Visualization of Athletic Activity ,"Nike, Inc.","Sam Amis, Christopher Andon, Santoshkumar Balakrishnan, Jenny Campbell",2014-02-03,2015-02-03,2015-08-06,,https://patents.google.com/patent/US20150217163A1/en
US9691428B2,Identifying available exercises for customizing an exercise session ,"Fitbit, Inc.","Mike Maser, Dave Grijalva",2013-03-15,2014-03-10,2017-06-27,2017-06-27,https://patents.google.com/patent/US9691428B2/en
US20160192716A1,"Apparatus for selectively attaching physiological sensor pod to different types of wearable apparel, and wearable apparel including the same ","Salutron, Inc.",Yong Jin Lee,2015-01-05,2015-03-18,2016-07-07,,https://patents.google.com/patent/US20160192716A1/en
US20170079572A1,Method and apparatus for evaluating exercise capacity ,"Samsung Electronics Co., Ltd.","Dae-Geun Jang, Byunghoon KO, SangKon BAE",2015-09-23,2016-03-15,2017-03-23,,https://patents.google.com/patent/US20170079572A1/en
US20150320588A1,WhipFlash [TM]: Wearable Environmental Control System for Predicting and Cooling Hot Flashes ,Sleepnea Llc,Robert A. Connor,2014-05-09,2015-05-05,2015-11-12,,https://patents.google.com/patent/US20150320588A1/en
US20130217978A1,Method and device with customizable power management ,"Motorola Mobility, Inc.",Jeong J. Ma,2012-02-16,2012-02-16,2013-08-22,,https://patents.google.com/patent/US20130217978A1/en
US20170249824A1,Methods and apparatus for monitoring alertness of an individual utilizing a wearable device and providing notification ,"Torvec, Inc.","Richard A. Kaplan, Douglas A. Hemink, Matt Kenyon",2014-09-09,2015-09-08,2017-08-31,,https://patents.google.com/patent/US20170249824A1/en
US20160287166A1,Personal monitoring system ,Bao Tran,Bao Tran,2015-04-03,2015-04-03,2016-10-06,,https://patents.google.com/patent/US20160287166A1/en
US20150025917A1,"System and method for determining an underwriting risk, risk score, or price of insurance using cognitive information ","Advanced Insurance Products & Services, Inc.",Jeffrey Stempora,2013-07-15,2014-08-19,2015-01-22,,https://patents.google.com/patent/US20150025917A1/en
US20150127737A1,Social media networking based on physiologic information ,"Proteus Digital Health, Inc.","Andrew Thompson, Todd Thompson, Yashar Behzadi, Danielle Cojuangco, Robert Duck, Arna IONESCU, Ray Lee, Robin Suchan, William Turner, Veeraperumanallu Muralidharan, Erika Karplus, George Savage",2013-11-04,2014-11-04,2015-05-07,,https://patents.google.com/patent/US20150127737A1/en
US20160253710A1,Providing targeted content based on a user's moral values ,"Mark W. Publicover, William Knight Foster","Mark W. Publicover, William Knight Foster",2013-09-26,2014-09-25,2016-09-01,,https://patents.google.com/patent/US20160253710A1/en
US20150341068A1,Apparatus and method for a hand wearable electronic device ,Tara Chand Singhal,Tara Chand Singhal,2014-05-23,2014-10-16,2015-11-26,,https://patents.google.com/patent/US20150341068A1/en
US20140045463A1,Wearable Communication Device ,"Silverplus, Inc.","Jeffrey Hsieh, Dennis Kwan, Suresh Singamsetty, Stanley Kinsey",2012-08-10,2013-08-12,2014-02-13,,https://patents.google.com/patent/US20140045463A1/en
US20160374618A1,Determining physiological parameters using movement detection ,"PhysioWave, Inc.",Laurent B. Giovangrandi,2015-06-23,2015-06-23,2016-12-29,,https://patents.google.com/patent/US20160374618A1/en
US20170064516A1,Efficient tracking of personal device locations ,"Ford Global Technologies, Llc","Pietro Buttolo, Stewart Rankin II James, Stephen Ronald Tokish, Stuart C. Salter, Gary Steven Strumolo",2015-09-01,2015-09-01,2017-03-02,,https://patents.google.com/patent/US20170064516A1/en
US20140327515A1,Combination speaker and light source responsive to state(s) of an organism based on sensor data ,AlipCom,"Michael Edward Smith Luna, Scott Fullam, Patrick Alan Narron, Derek Barrentine, Sankalita Saha, Jeremiah Robison",2013-03-15,2014-03-12,2014-11-06,,https://patents.google.com/patent/US20140327515A1/en
US20160036962A1,Unified communications system and method ,James S. Rand,James S. Rand,2013-04-04,2014-04-04,2016-02-04,,https://patents.google.com/patent/US20160036962A1/en
US20140055352A1,"Wireless wrist computing and control device and method for 3D imaging, mapping, networking and interfacing ",Eyecam Llc,"Bryan Jonathan Davis, James Fisher, Ronald Eugene FISHER",2012-11-01,2013-11-01,2014-02-27,,https://patents.google.com/patent/US20140055352A1/en
US20150120203A1,System and method for identifying fatigue sources ,JayBird LLC,"Ben Wisbey, David Shepherd, Hagen Diesterbeck, Judd Armstrong",2013-10-24,2014-04-23,2015-04-30,,https://patents.google.com/patent/US20150120203A1/en
US20150120025A1,System and method for creating a dynamic activity profile ,JayBird LLC,"Ben Wisbey, David Shepherd",2013-10-24,2014-12-12,2015-04-30,,https://patents.google.com/patent/US20150120025A1/en
US20170273864A1,Real-Time Kinematic Analysis During Cardio-Pulmonary Resuscitation ,Zoll Medical Corporation,"Christopher Luke Kaufman, Ulrich Herken, Gary A. Freeman",2016-03-23,2017-03-20,2017-09-28,,https://patents.google.com/patent/US20170273864A1/en
US20160033792A1,Wearable camera systems and apparatus and method for attaching camera systems or other electronic devices to wearable articles ,"PogoTec, Inc.","Ronald D. Blum, William Kokonaski, Richard Clompus, Walter Dannhardt, Amitava Gupta, Bobi Arnold, Massimo Pinazza, Claudio Dalla Longa",2014-08-03,2015-08-03,2016-02-04,,https://patents.google.com/patent/US20160033792A1/en
US20140247151A1,System or device with wearable devices having one or more sensors with assignment of a wearable device user identifier to a wearable device user ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez",2013-03-04,2013-10-10,2014-09-04,,https://patents.google.com/patent/US20140247151A1/en
US20150099946A1,"Systems, environment and methods for evaluation and management of autism spectrum disorder using a wearable data collection device ",Nedim T. SAHIN,Nedim T. SAHIN,2013-10-09,2014-10-09,2015-04-09,,https://patents.google.com/patent/US20150099946A1/en
US20140228649A1,Activity monitoring ,"Treefrog Developments, Inc.","Gary A. Rayner, James S. Nolan, David D. Bohn, Frederick J. Zimbric, Peter J. Gronewoller, Kyle M. Fanning, Travis W. Smith",2012-07-30,2013-11-12,2014-08-14,,https://patents.google.com/patent/US20140228649A1/en
US20160361041A1,System and method for infrasonic cardiac monitoring ,The Research Foundation For The State University Of New York,"Ohad Barsimantov, Kenneth McLeod, J. David Schaffer",2015-06-15,2016-06-14,2016-12-15,,https://patents.google.com/patent/US20160361041A1/en
US20150018660A1,Apparatus for Coupling to Computing Devices and Measuring Physiological Data ,"Alivecor, Inc.","Euan Thomson, David E. Albert, Bruce Richard Satchwell, Nupur SRIVASTAVA, Iman ABUZEID",2013-07-11,2014-07-11,2015-01-15,,https://patents.google.com/patent/US20150018660A1/en
US8827906B2,"Methods, systems and devices for measuring fingertip heart rate ","Fitbit, Inc.","Shelten Yuen, Subramaniam Venkatraman, Eric Van Albert, James Park",2013-01-15,2014-01-15,2014-09-09,2014-09-09,https://patents.google.com/patent/US8827906B2/en
US8700137B2,Cardiac performance monitoring system for use with mobile communications devices ,"Alivecor, Inc.",David E. Albert,2012-08-30,2013-08-30,2014-04-15,2014-04-15,https://patents.google.com/patent/US8700137B2/en
US20160174913A1,Device for health monitoring and response ,Intel Corporation,"Gowri Somanath, Karthik Natarajan",2014-12-23,2014-12-23,2016-06-23,,https://patents.google.com/patent/US20160174913A1/en
US20150324181A1,Smart wearable devices and system therefor ,Natalya Segal,Natalya Segal,2013-05-08,2014-05-08,2015-11-12,,https://patents.google.com/patent/US20150324181A1/en
US20150278453A1,Apparatus and method for providing healthcare services remotely or virtually with or using an electronic healthcare record and/or a communication network ,Raymond Anthony Joao,Raymond Anthony Joao,2014-03-27,2015-03-04,2015-10-01,,https://patents.google.com/patent/US20150278453A1/en
US20140316305A1,Gps accuracy refinement using external sensors ,"Fitbit, Inc.","Subramaniam Venkatraman, Heiko Gernot Albert Panther, Shelten Gee Jao Yuen",2012-06-22,2014-05-29,2014-10-23,,https://patents.google.com/patent/US20140316305A1/en
US20150127738A1,Bio-language based communication system ,"Proteus Digital Health, Inc.","Andrew Thompson, Veeraperumanallu Muralidharan",2013-11-05,2014-11-04,2015-05-07,,https://patents.google.com/patent/US20150127738A1/en
US20140266939A1,Hybrid radio frequency / inductive loop antenna ,"Fitbit, Inc.","William B. Baringer, Mark Manuel Martinez",2013-01-15,2014-05-29,2014-09-18,,https://patents.google.com/patent/US20140266939A1/en
US9420856B2,Wearable device with adjacent magnets magnetized in different directions ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez",2013-03-04,2013-09-25,2016-08-23,2016-08-23,https://patents.google.com/patent/US9420856B2/en
US20140245784A1,Wearable device with interior frame ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez",2013-03-04,2013-09-26,2014-09-04,,https://patents.google.com/patent/US20140245784A1/en
US20150319479A1,"System and method for delivering media content with music-styled advertisements, including use of tempo, genre, or mood ",Spotify Ab,"Kinshuk Mishra, Alex Sarkesian, Ajay Kalia, Michael Becker",2014-05-05,2014-12-30,2015-11-05,,https://patents.google.com/patent/US20150319479A1/en
US20170173262A1,"Medical systems, devices and methods ",François Paul VELTZ,François Paul VELTZ,2017-03-01,2017-03-01,2017-06-22,,https://patents.google.com/patent/US20170173262A1/en
US20160364548A1,Personalized nutritional and metabolic modification system ,"Mark Springer, Layne Norton","Mark Springer, Layne Norton",2015-06-15,2016-06-15,2016-12-15,,https://patents.google.com/patent/US20160364548A1/en
US20140246498A1,Wearable device with magnets with a defined distance between adjacent magnets ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez",2013-03-04,2013-09-26,2014-09-04,,https://patents.google.com/patent/US20140246498A1/en
US20140245783A1,Wearable device with overlapping ends coupled by magnets positioned in the wearable device by an undercut ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez",2013-03-04,2013-09-25,2014-09-04,,https://patents.google.com/patent/US20140245783A1/en
US20150264459A1,Combination speaker and light source responsive to state(s) of an environment based on sensor data ,Aliphcom,"Michael Edward Smith Luna, Scott Fullam, Patrick Alan Narron, Derek Barrentine, Sankalita Saha, Jeremiah Robison",2014-03-12,2014-03-12,2015-09-17,,https://patents.google.com/patent/US20150264459A1/en
US20150019714A1,Physical environment profiling through internet of things integration platform ,"Neura, Inc.","Triinu Magi Shaashua, Ori Shaashua",2013-07-11,2014-06-25,2015-01-15,,https://patents.google.com/patent/US20150019714A1/en
US20160117937A1,System and method for providing biometric and context based messaging ,Bloom Technologies NV,"Julien Penders, Marco Altini, Eric Dy, Torfinn Berset",2014-10-27,2014-10-27,2016-04-28,,https://patents.google.com/patent/US20160117937A1/en
US20150278481A1,Quantified-Self Machines and Circuits Reflexively Related to Big-Data Analytics Systems and Associated Food-and-Nutrition Machines and Circuits ,Elwha Llc,"Roderick A. Hyde, Muriel Y. Ishikawa, Jordin T. Kare, Eric C. Leuthardt, Royce A. Levien, Richard T. Lord, Robert W. Lord, Mark A. Malamud, Nathan P. Myhrvold, Elizabeth A. Sweeney, Clarence T. Tegreene, Charles Whitmer, Lowell L. Wood, JR., Victoria Y.H. Wood",2014-03-31,2014-06-06,2015-10-01,,https://patents.google.com/patent/US20150278481A1/en
US20170039045A1,Cognitive state alteration system integrating multiple feedback technologies ,"Avishai Abrahami, Eli BAR YOSEF","Avishai Abrahami, Eli BAR YOSEF",2015-08-06,2016-08-07,2017-02-09,,https://patents.google.com/patent/US20170039045A1/en
US20150331997A1,Apparatus and method for processing and/or providing healthcare information and/or healthcare-related information with or using an electronic healthcare record or electronic healthcare records ,Raymond Anthony Joao,Raymond Anthony Joao,2014-05-15,2015-04-27,2015-11-19,,https://patents.google.com/patent/US20150331997A1/en
US20170308046A1,Method and device for controlling target massage equipment ,"Beijing Xiaomi Mobile Software Co., Ltd.","Junjie Li, Gang Wang, Xiangyang Zhang",2016-04-21,2017-02-09,2017-10-26,,https://patents.google.com/patent/US20170308046A1/en
US20140270375A1,System and Method for Identifying and Interpreting Repetitive Motions ,"Focus Ventures, Inc.","Cavan Canavan, Grant Hughes",2013-03-15,2014-03-14,2014-09-18,,https://patents.google.com/patent/US20140270375A1/en
US20140296658A1,"Methods, Systems and Devices for Measuring Fingertip Heart Rate ","Fitbit, Inc.","Shelten Yuen, Subramaniam Venkatraman, Eric Van Albert, James Park",2013-01-15,2014-06-11,2014-10-02,,https://patents.google.com/patent/US20140296658A1/en
US9367793B2,Wearable device with magnets distanced from exterior surfaces of the wearable device ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez",2013-03-04,2013-09-25,2016-06-14,2016-06-14,https://patents.google.com/patent/US9367793B2/en
US20140240122A1,Notifications on a User Device Based on Activity Detected By an Activity Monitoring Device ,"Fitbit, Inc.","Timothy Roberts, Nichiketa Choudhary",2014-02-27,2014-05-06,2014-08-28,,https://patents.google.com/patent/US20140240122A1/en
US20170221072A1,End-to-end situation aware operations solution for customer experience centric businesses ,"GiriSrinivasaRao AthuluruTlrumala, Paul Caron","GiriSrinivasaRao AthuluruTlrumala, Paul Caron",2013-05-23,2016-08-08,2017-08-03,,https://patents.google.com/patent/US20170221072A1/en
US20130274040A1,Sport Ball Athletic Activity Monitoring Methods And Systems ,Adidas Ag,"Aurel COZA, Christian Dibenedetto",2012-04-13,2012-04-13,2013-10-17,,https://patents.google.com/patent/US20130274040A1/en
US20150019710A1,Interoperability mechanisms for internet of things integration platform ,"Neura, Inc.","Triinu Magi Shaashua, Ori Shaashua",2013-07-11,2013-08-01,2015-01-15,,https://patents.google.com/patent/US20150019710A1/en
US20150335288A1,"Modular physiologic monitoring systems, kits, and methods ","Tricord Holdings, Llc","Landy Toth, Robert Schwartz",2013-06-06,2015-07-31,2015-11-26,,https://patents.google.com/patent/US20150335288A1/en
US20120101653A1,"Systems and methods for reducing energy usage, ",Bao Tran,Bao Tran,2011-12-28,2011-12-28,2012-04-26,,https://patents.google.com/patent/US20120101653A1/en
US20140330132A1,Physiological characteristic detection based on reflected components of light ,Aza Raskin,Aza Raskin,2013-05-02,2013-05-02,2014-11-06,,https://patents.google.com/patent/US20140330132A1/en
US20160189249A1,"System and method for delivering media content and advertisements across connected platforms, including use of companion advertisements ",Spotify Ab,"Will Meyer, Alex Sarkesian, Jason Richman, Kinshuk Mishra, Samwoo E",2014-12-30,2014-12-30,2016-06-30,,https://patents.google.com/patent/US20160189249A1/en
US20140129160A1,Systems and methods for reducing energy usage ,Bao Tran,Bao Tran,2012-11-04,2012-11-04,2014-05-08,,https://patents.google.com/patent/US20140129160A1/en
US9159223B2,User monitoring device configured to be in communication with an emergency response system or team ,"Hello, Inc.",James Proud,2013-03-04,2013-09-11,2015-10-13,2015-10-13,https://patents.google.com/patent/US9159223B2/en
US20140247137A1,Base charging station for monitoring device ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez, John Kelley, John Fulton, Daniele Fusi",2013-03-04,2014-02-13,2014-09-04,,https://patents.google.com/patent/US20140247137A1/en
US20160335667A1,Interactive retail system ,Adidas Ag,Chris Aubrey,2011-10-28,2016-06-22,2016-11-17,,https://patents.google.com/patent/US20160335667A1/en
US20170053422A1,Mobile device human body scanning and 3d model creation and analysis ,"Fabien CHOJNOWSKI, Yuri Peter KIZIMOVICH, Frederic Tachet, Remy BLANCHARD","Fabien CHOJNOWSKI, Yuri Peter KIZIMOVICH, Frederic Tachet, Remy BLANCHARD",2015-08-17,2016-08-16,2017-02-23,,https://patents.google.com/patent/US20170053422A1/en
US20150289025A1,"System and method for providing watch-now functionality in a media content environment, including support for shake action ",Spotify Ab,"Colin McLeod, Jason Richman",2014-04-07,2014-12-30,2015-10-08,,https://patents.google.com/patent/US20150289025A1/en
US20140249853A1,Monitoring System and Device with Sensors and User Profiles Based on Biometric User Information ,Hello Inc.,"James Proud, Bryan Fan, Robert Shook, Joaquin Fernandez",2013-03-04,2013-10-09,2014-09-04,,https://patents.google.com/patent/US20140249853A1/en
US20140031703A1,Athletic monitoring ,TreeFrog Developments. Inc.,"Gary Rayner, James S. Nolan",2012-07-30,2013-07-30,2014-01-30,,https://patents.google.com/patent/US20140031703A1/en
US20130231760A1,Real-time event feedback ,Qualcomm Incorporated,"Eric C. Rosen, Susan M. Hennenfent, Harleen K. Gill, Beth A. Brewer, Matthew K. ANDERSON, Vincent M. KEMLER, Natalie A. DEPRATT, Lauren K. LEUNG, Hemish PARIKH",2012-03-02,2013-02-28,2013-09-05,,https://patents.google.com/patent/US20130231760A1/en
US8941500B1,Somatosensory type notification alerts ,Google Inc.,"Alexander Faaborg, Gabriel Aaron Cohen",2014-01-23,2014-02-10,2015-01-27,2015-01-27,https://patents.google.com/patent/US8941500B1/en
US9044171B2,GPS power conservation using environmental data ,"Fitbit, Inc.","Subramaniam Venkatraman, Heiko Gernot Albert Panther, Shelten Gee Jao Yuen",2012-06-22,2014-05-29,2015-06-02,2015-06-02,https://patents.google.com/patent/US9044171B2/en
US20130171596A1,Augmented reality neurological evaluation method ,Barry J. French,Barry J. French,2012-01-04,2013-01-02,2013-07-04,,https://patents.google.com/patent/US20130171596A1/en
US20140366421A1,System and methods for firearm safety enhancement ,"Adeel Arif, Abhishek Misra","Adeel Arif, Abhishek Misra",2013-06-18,2014-03-24,2014-12-18,,https://patents.google.com/patent/US20140366421A1/en
US20160012294A1,"Athletic Team Integrated Communication, Notification, and Scheduling System ","Nike, Inc.",John Bouck,2014-07-10,2015-07-10,2016-01-14,,https://patents.google.com/patent/US20160012294A1/en
US20160335686A1,Real-time customer experience management systems and methods ,"yTrre, Inc.","GiriSrinivasaRao AthuluruTlrumala, Anand Ramesh Attuluru",2013-05-23,2014-05-23,2016-11-17,,https://patents.google.com/patent/US20160335686A1/en
US20170309152A1,"Smart safety apparatus, system and method ",Ulysses C. Dinkins,Ulysses C. Dinkins,2016-04-20,2017-04-20,2017-10-26,,https://patents.google.com/patent/US20170309152A1/en
US20130191741A1,Methods and Apparatus for Providing Feedback from an Electronic Device ,"Motorola Mobility, Inc.","Timothy Dickinson, Rachid M. Alameh, Jeong J. Ma",2012-01-24,2012-01-24,2013-07-25,,https://patents.google.com/patent/US20130191741A1/en
US20140247155A1,"Methods using a mobile device to monitor an individual's activities, behaviors, habits or health parameters ",Hello Inc.,James Proud,2013-03-04,2013-08-05,2014-09-04,,https://patents.google.com/patent/US20140247155A1/en
US20150362360A1,Multifunction scale with large-area display ,"PhysioWave, Inc.","Gregory T. Kovacs, Richard M. Wiard, Laurent B. Giovangrandi",2014-06-12,2014-09-29,2015-12-17,,https://patents.google.com/patent/US20150362360A1/en
US20150202116A1,Bespoke compression therapy device ,"Wright Therapy Products, Inc.",Carol Lynn Wright,2014-01-20,2015-01-20,2015-07-23,,https://patents.google.com/patent/US20150202116A1/en
US20150057511A1,Sensor and method for continuous health monitoring ,Wayne State University,Amar Sarbbasesh Basu,2012-03-28,2013-03-27,2015-02-26,,https://patents.google.com/patent/US20150057511A1/en
US20160035205A1,System and method for human monitoring ,"Morpheus, Llc","Stephen Messenger, Julien de Wit",2014-08-03,2015-07-17,2016-02-04,,https://patents.google.com/patent/US20160035205A1/en
US20140354402A1,"Control, monitoring, and/or security, apparatus and method for premises, vehicles, and/or articles ",Raymond Anthony Joao,Raymond Anthony Joao,2013-06-04,2014-05-20,2014-12-04,,https://patents.google.com/patent/US20140354402A1/en
US20130268292A1,"User terminal device and system for performing user customized health management, and methods thereof ","Samsung Electronics Co., Ltd.","Hyun-Young Kim, Tae-hwan WI",2012-04-08,2013-04-08,2013-10-10,,https://patents.google.com/patent/US20130268292A1/en
US20150346987A1,Display mode selection according to a user profile or a hierarchy of criteria ,"Pixtronix, Inc.","Xia Ren, Sriram Akella, Matthew Brian Sampsell, Wilhelmus Adrianus de Groot, Jennifer Lee Gille, Thomas Gerald Fiske, Gianni Taraschi, Richard Santos II Theodore, Gregory Paul Heinzinger, Shiae Shin Park, Mark Jerger, Mark Douglas Halfman, Brian Finkel, Jonathan Karl Kies",2014-05-30,2015-05-27,2015-12-03,,https://patents.google.com/patent/US20150346987A1/en
US20150280099A1,Thermoelectric devices and systems ,"Silicium Energy, Inc.","Akram I. Boukai, Douglas W. Tham, Haifan Liang",2014-03-25,2015-03-24,2015-10-01,,https://patents.google.com/patent/US20150280099A1/en
US20150356582A1,System and methods for managing and conducting clinical or other research using a digital content and information sharing system ,"Parallel 6, Inc.","David W. Turner, JR.",2011-12-02,2015-06-12,2015-12-10,,https://patents.google.com/patent/US20150356582A1/en
US20160019715A1,Content presentation in head worn computing ,"Osterhout Group, Inc.","John D. Haddick, Nima L. Shams, Ralph F. Osterhout, John N. Border, Robert Michael Lohse",2014-07-15,2014-07-15,2016-01-21,,https://patents.google.com/patent/US20160019715A1/en
US20160133201A1,Power management for head worn computing ,"Osterhout Group, Inc.","John N. Border, John Haddick, Robert Michael Lohse, Ralph F. Osterhout, Edward H. Nortrup, Nima L. Shams",2014-11-07,2015-06-16,2016-05-12,,https://patents.google.com/patent/US20160133201A1/en
US20160015470A1,Content presentation in head worn computing ,"Osterhout Group, Inc.",John N. Border,2014-07-15,2014-07-22,2016-01-21,,https://patents.google.com/patent/US20160015470A1/en
US20160119708A1,Bt and bcc communication for wireless earbuds ,Sony Corporation,"Aleksandar Rodzevski, Magnus Midholt",2014-10-22,2014-10-22,2016-04-28,,https://patents.google.com/patent/US20160119708A1/en
US20150356772A1,Content presentation in head worn computing ,"Osterhout Group, Inc.","Ralph F. Osterhout, John D. Haddick, Robert Michael Lohse, John N. Border, Nima L. Shams",2014-06-09,2014-06-09,2015-12-10,,https://patents.google.com/patent/US20150356772A1/en
US20160321915A1,Segregation of functionality in monitoring and controller devices ,Edward Kahl,Edward Kahl,2015-05-02,2016-05-02,2016-11-03,,https://patents.google.com/patent/US20160321915A1/en
US20150356778A1,Content presentation in head worn computing ,"Osterhout Group, Inc.","Ralph F. Osterhout, John D. Haddick, Robert Michael Lohse, John N. Border, Nima L. Shams",2014-06-09,2014-06-19,2015-12-10,,https://patents.google.com/patent/US20150356778A1/en
US20160085071A1,See-through computer display systems ,"Osterhout Group, Inc.",John N. Border,2014-09-18,2014-09-18,2016-03-24,,https://patents.google.com/patent/US20160085071A1/en
US9401540B2,Spatial location presentation in head worn computing ,"Osterhout Group, Inc.","Ralph F. Osterhout, Robert Michael Lohse, John D. Haddick, John N. Border",2014-02-11,2014-08-05,2016-07-26,2016-07-26,https://patents.google.com/patent/US9401540B2/en
US9286728B2,Spatial location presentation in head worn computing ,"Osterhout Group, Inc.","Ralph F. Osterhout, Robert Lohse, Edward H. Nortrup, John N. Border, John D. Haddick, Nima L. Shams, Manuel Antonio Sanchez",2014-02-11,2014-05-29,2016-03-15,2016-03-15,https://patents.google.com/patent/US9286728B2/en
US20160048019A1,Content presentation in head worn computing ,"Osterhout Group, Inc.","John D. Haddick, John N. Border",2014-08-12,2014-08-12,2016-02-18,,https://patents.google.com/patent/US20160048019A1/en
US9792801B2,Enhancing vehicle system control ,Polar Electro Oy,"Juhani Savolainen, Topi Korhonen",2015-08-17,2016-08-04,2017-10-17,2017-10-17,https://patents.google.com/patent/US9792801B2/en
US20150302647A1,Spatial location presentation in head worn computing ,"Osterhout Group, Inc.","Ralph F. Osterhout, Robert Michael Lohse",2014-02-11,2014-10-17,2015-10-22,,https://patents.google.com/patent/US20150302647A1/en
US20150228120A1,Spatial location presentation in head worn computing ,"Osterhout Group, Inc.","Ralph F. Osterhout, Robert Michael Lohse",2014-02-11,2014-10-17,2015-08-13,,https://patents.google.com/patent/US20150228120A1/en
US20150350146A1,Coordination of message alert presentations across devices based on device modes ,Apple Inc.,"James B. Cary, David A. Schimon, Christopher P. Saari, Karen L. Bechtel, Antony J. Dzeryn, Tyler D. Hawkins, Eliza C. Block, Curtis Rothert, Gustavo R. Chaurais, Gregory B. NOVICK",2014-05-29,2014-09-02,2015-12-03,,https://patents.google.com/patent/US20150350146A1/en
US20170221463A1,Methods and devices for modulating the tempo of music in real time based on physiological rhythms ,Steven Lenhert,Steven Lenhert,2016-01-29,2017-01-30,2017-08-03,,https://patents.google.com/patent/US20170221463A1/en
US20140059066A1,System and method for obtaining and using user physiological and emotional data ,"EmoPulse, Inc.",Nikolay Koloskov,2012-08-24,2013-08-23,2014-02-27,,https://patents.google.com/patent/US20140059066A1/en
US20170236330A1,Novel dual hmd and vr device with novel control methods and software ,Julie Maria Seif,Julie Maria Seif,2016-02-15,2016-02-15,2017-08-17,,https://patents.google.com/patent/US20170236330A1/en
US20160358849A1,"Flexible Interconnects, Systems, And Uses Thereof ",North Carolina State University,"Jesse S. Jur, Murat Yokus, Rachel Foote, Amanda Caton Myers, Raj Pravinbhai Bhakta",2015-06-05,2016-06-06,2016-12-08,,https://patents.google.com/patent/US20160358849A1/en
US20160107646A1,Vehicle Operation Based On Activity Tracking ,"Ford Global Technologies, Llc","Aiswarya Kolisetty, Johannes Geir Kristinsson, Joseph Wisniewski",2014-10-17,2014-10-17,2016-04-21,,https://patents.google.com/patent/US20160107646A1/en
